Solution ID;Rank;Feasible;Single Objective;Best Iteration;Objective 1;Variable 1;Variable 2;Variable 3;Variable 4;Variable 5;Variable 6;Variable 7;Variable 8;Variable 9;Variable 10;Variable 11;Variable 12;Variable 13;Variable 14;Variable 15;Variable 16;Variable 17;Variable 18;Variable 19;Variable 20;Variable 21;Variable 22;Variable 23;Variable 24;Variable 25;Variable 26;Variable 27;Variable 28;Variable 29;Variable 30;Variable 31;Variable 32;Variable 33;Variable 34;Variable 35;Variable 36;Variable 37;Variable 38;Variable 39;Variable 40;Variable 41;Variable 42;Variable 43;Variable 44;Variable 45;Variable 46;Variable 47;Variable 48;Variable 49;Variable 50;Variable 51;Variable 52;Variable 53;Variable 54;Variable 55;Variable 56;Variable 57;Variable 58;Variable 59;Variable 60;Variable 61;Variable 62;Variable 63;Variable 64;Variable 65;Variable 66;Variable 67;Variable 68;PM;
1980;3206;1;1545;3566;1545.000000;1.000000;1.000000;1.000000;1.000000;1.000000;21.000000;1.000000;51.000000;31.000000;71.000000;61.000000;11.000000;81.000000;-9.000000;81.000000;51.000000;31.000000;71.000000;31.000000;11.000000;81.000000;71.000000;71.000000;21.000000;21.000000;11.000000;-9.000000;1.000000;51.000000;41.000000;1.000000;11.000000;31.000000;1.000000;1.000000;31.000000;81.000000;11.000000;-9.000000;1.000000;51.000000;71.000000;11.000000;31.000000;81.000000;41.000000;11.000000;41.000000;21.000000;71.000000;31.000000;21.000000;71.000000;41.000000;21.000000;11.000000;41.000000;11.000000;21.000000;21.000000;61.000000;41.000000;1.000000;81.000000;11.000000;11.000000;71.000000;41.000000;1545.000000;
1983;5062;1;1860;3566;1860.000000;1.000000;1.000000;1.000000;1.000000;51.000000;-9.000000;1.000000;51.000000;11.000000;11.000000;41.000000;61.000000;61.000000;71.000000;41.000000;51.000000;81.000000;41.000000;11.000000;71.000000;31.000000;41.000000;11.000000;21.000000;51.000000;81.000000;41.000000;31.000000;51.000000;11.000000;71.000000;41.000000;-9.000000;-9.000000;1.000000;11.000000;-9.000000;21.000000;1.000000;31.000000;11.000000;11.000000;21.000000;51.000000;-9.000000;1.000000;51.000000;71.000000;71.000000;1.000000;11.000000;21.000000;1.000000;41.000000;31.000000;31.000000;11.000000;1.000000;41.000000;71.000000;1.000000;71.000000;-9.000000;51.000000;1.000000;1.000000;-9.000000;61.000000;1860.000000;
1985;2921;1;1470;3566;1470.000000;1.000000;1.000000;1.000000;1.000000;21.000000;81.000000;-9.000000;21.000000;71.000000;11.000000;31.000000;41.000000;1.000000;1.000000;61.000000;41.000000;51.000000;-9.000000;11.000000;11.000000;61.000000;1.000000;1.000000;51.000000;11.000000;71.000000;61.000000;31.000000;81.000000;21.000000;61.000000;-9.000000;61.000000;11.000000;61.000000;41.000000;-9.000000;61.000000;61.000000;51.000000;71.000000;31.000000;1.000000;1.000000;1.000000;31.000000;31.000000;1.000000;21.000000;1.000000;41.000000;41.000000;1.000000;1.000000;31.000000;71.000000;71.000000;41.000000;1.000000;-9.000000;31.000000;11.000000;81.000000;61.000000;1.000000;71.000000;41.000000;21.000000;1470.000000;
1984;2973;1;1485;3566;1485.000000;1.000000;1.000000;1.000000;1.000000;51.000000;81.000000;61.000000;21.000000;11.000000;31.000000;71.000000;21.000000;71.000000;11.000000;11.000000;11.000000;11.000000;71.000000;11.000000;61.000000;1.000000;31.000000;1.000000;71.000000;81.000000;-9.000000;61.000000;61.000000;51.000000;61.000000;51.000000;11.000000;21.000000;21.000000;81.000000;31.000000;11.000000;21.000000;1.000000;1.000000;21.000000;41.000000;51.000000;51.000000;21.000000;31.000000;61.000000;21.000000;61.000000;81.000000;71.000000;41.000000;1.000000;1.000000;1.000000;21.000000;1.000000;71.000000;1.000000;41.000000;41.000000;31.000000;61.000000;71.000000;31.000000;61.000000;11.000000;21.000000;1485.000000;
1986;3641;1;1615;3566;1615.000000;1.000000;1.000000;1.000000;1.000000;1.000000;31.000000;1.000000;21.000000;1.000000;21.000000;-9.000000;1.000000;71.000000;1.000000;-9.000000;71.000000;71.000000;21.000000;11.000000;-9.000000;1.000000;21.000000;61.000000;71.000000;51.000000;21.000000;61.000000;71.000000;41.000000;-9.000000;31.000000;71.000000;41.000000;51.000000;51.000000;71.000000;61.000000;31.000000;61.000000;71.000000;71.000000;41.000000;61.000000;1.000000;1.000000;71.000000;61.000000;61.000000;61.000000;21.000000;61.000000;11.000000;61.000000;51.000000;21.000000;41.000000;41.000000;21.000000;81.000000;71.000000;71.000000;21.000000;81.000000;51.000000;51.000000;-9.000000;31.000000;21.000000;1615.000000;
1987;285;1;210;3566;210.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;81.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;21.000000;11.000000;31.000000;-9.000000;1.000000;1.000000;51.000000;21.000000;21.000000;1.000000;-9.000000;1.000000;210.000000;
1988;286;1;210;3566;210.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;81.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;21.000000;11.000000;31.000000;-9.000000;1.000000;1.000000;51.000000;21.000000;21.000000;1.000000;71.000000;1.000000;210.000000;
1989;287;1;210;3566;210.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;81.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;21.000000;11.000000;31.000000;-9.000000;1.000000;1.000000;51.000000;21.000000;21.000000;1.000000;61.000000;1.000000;210.000000;
1990;440;1;215;3566;215.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;81.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;21.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;21.000000;11.000000;31.000000;-9.000000;1.000000;1.000000;51.000000;21.000000;21.000000;1.000000;21.000000;1.000000;215.000000;
1991;5224;1;1915;3566;1915.000000;1.000000;1.000000;1.000000;1.000000;11.000000;-9.000000;51.000000;41.000000;61.000000;21.000000;41.000000;41.000000;31.000000;71.000000;31.000000;31.000000;21.000000;51.000000;81.000000;61.000000;81.000000;81.000000;41.000000;11.000000;81.000000;71.000000;31.000000;31.000000;71.000000;21.000000;81.000000;71.000000;51.000000;61.000000;71.000000;31.000000;1.000000;71.000000;51.000000;71.000000;71.000000;71.000000;11.000000;61.000000;81.000000;31.000000;-9.000000;21.000000;61.000000;21.000000;71.000000;61.000000;51.000000;-9.000000;31.000000;-9.000000;1.000000;51.000000;51.000000;1.000000;81.000000;41.000000;21.000000;51.000000;71.000000;61.000000;41.000000;1.000000;1915.000000;
1992;4077;1;1685;3566;1685.000000;1.000000;1.000000;1.000000;1.000000;61.000000;71.000000;71.000000;21.000000;21.000000;21.000000;71.000000;21.000000;41.000000;21.000000;81.000000;41.000000;71.000000;11.000000;81.000000;51.000000;21.000000;11.000000;11.000000;61.000000;41.000000;21.000000;1.000000;71.000000;1.000000;41.000000;71.000000;61.000000;71.000000;51.000000;71.000000;11.000000;51.000000;-9.000000;-9.000000;1.000000;-9.000000;-9.000000;-9.000000;81.000000;71.000000;31.000000;1.000000;61.000000;1.000000;31.000000;41.000000;1.000000;-9.000000;21.000000;41.000000;71.000000;41.000000;11.000000;61.000000;51.000000;81.000000;51.000000;31.000000;31.000000;21.000000;-9.000000;51.000000;41.000000;1685.000000;
1993;3456;1;1590;3566;1590.000000;1.000000;1.000000;1.000000;1.000000;61.000000;61.000000;81.000000;81.000000;61.000000;21.000000;41.000000;31.000000;71.000000;61.000000;1.000000;11.000000;31.000000;21.000000;11.000000;71.000000;1.000000;1.000000;21.000000;-9.000000;21.000000;41.000000;11.000000;31.000000;21.000000;-9.000000;31.000000;11.000000;-9.000000;1.000000;51.000000;31.000000;71.000000;41.000000;61.000000;51.000000;1.000000;81.000000;51.000000;71.000000;31.000000;81.000000;61.000000;-9.000000;81.000000;61.000000;81.000000;61.000000;11.000000;71.000000;11.000000;61.000000;71.000000;1.000000;41.000000;21.000000;21.000000;61.000000;-9.000000;1.000000;11.000000;21.000000;31.000000;-9.000000;1590.000000;
1994;4664;1;1780;3566;1780.000000;1.000000;1.000000;1.000000;1.000000;81.000000;41.000000;1.000000;81.000000;41.000000;-9.000000;1.000000;11.000000;41.000000;21.000000;51.000000;81.000000;51.000000;61.000000;71.000000;71.000000;51.000000;41.000000;-9.000000;61.000000;81.000000;41.000000;61.000000;61.000000;41.000000;61.000000;1.000000;61.000000;41.000000;61.000000;-9.000000;71.000000;-9.000000;1.000000;1.000000;61.000000;51.000000;31.000000;71.000000;-9.000000;51.000000;11.000000;61.000000;61.000000;11.000000;41.000000;81.000000;81.000000;61.000000;71.000000;31.000000;61.000000;21.000000;41.000000;71.000000;41.000000;21.000000;21.000000;51.000000;1.000000;81.000000;61.000000;21.000000;61.000000;1780.000000;
1995;3500;1;1595;3566;1595.000000;1.000000;1.000000;1.000000;1.000000;61.000000;41.000000;11.000000;31.000000;-9.000000;31.000000;71.000000;71.000000;51.000000;31.000000;51.000000;21.000000;81.000000;1.000000;21.000000;41.000000;11.000000;11.000000;61.000000;71.000000;1.000000;51.000000;71.000000;41.000000;61.000000;41.000000;61.000000;61.000000;31.000000;51.000000;61.000000;61.000000;61.000000;81.000000;11.000000;21.000000;31.000000;71.000000;-9.000000;-9.000000;51.000000;1.000000;81.000000;1.000000;71.000000;31.000000;-9.000000;81.000000;31.000000;41.000000;51.000000;31.000000;41.000000;31.000000;11.000000;21.000000;-9.000000;71.000000;51.000000;71.000000;71.000000;61.000000;11.000000;31.000000;1595.000000;
1996;3806;1;1645;3566;1645.000000;1.000000;1.000000;1.000000;1.000000;41.000000;31.000000;41.000000;71.000000;61.000000;61.000000;21.000000;41.000000;-9.000000;11.000000;11.000000;71.000000;81.000000;61.000000;1.000000;-9.000000;81.000000;11.000000;71.000000;21.000000;51.000000;51.000000;61.000000;51.000000;31.000000;41.000000;11.000000;1.000000;21.000000;-9.000000;81.000000;71.000000;21.000000;51.000000;11.000000;81.000000;31.000000;1.000000;81.000000;41.000000;61.000000;71.000000;61.000000;11.000000;41.000000;81.000000;1.000000;21.000000;1.000000;31.000000;11.000000;1.000000;1.000000;51.000000;31.000000;31.000000;-9.000000;11.000000;31.000000;21.000000;61.000000;21.000000;-9.000000;1.000000;1645.000000;
1997;5165;1;1890;3566;1890.000000;1.000000;1.000000;1.000000;1.000000;1.000000;81.000000;21.000000;71.000000;-9.000000;41.000000;41.000000;41.000000;-9.000000;21.000000;31.000000;71.000000;-9.000000;61.000000;31.000000;61.000000;71.000000;-9.000000;31.000000;81.000000;1.000000;1.000000;1.000000;21.000000;1.000000;41.000000;11.000000;41.000000;71.000000;-9.000000;71.000000;71.000000;31.000000;81.000000;31.000000;21.000000;21.000000;11.000000;51.000000;11.000000;1.000000;21.000000;21.000000;1.000000;81.000000;71.000000;81.000000;41.000000;71.000000;51.000000;41.000000;11.000000;21.000000;31.000000;51.000000;21.000000;61.000000;51.000000;71.000000;71.000000;1.000000;31.000000;31.000000;61.000000;1890.000000;
1998;5026;1;1850;3566;1850.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;21.000000;81.000000;1.000000;71.000000;21.000000;51.000000;41.000000;81.000000;41.000000;71.000000;31.000000;61.000000;21.000000;51.000000;51.000000;11.000000;21.000000;51.000000;51.000000;11.000000;21.000000;51.000000;-9.000000;-9.000000;81.000000;11.000000;61.000000;-9.000000;11.000000;41.000000;61.000000;81.000000;71.000000;61.000000;61.000000;11.000000;11.000000;41.000000;71.000000;81.000000;51.000000;1.000000;71.000000;-9.000000;51.000000;41.000000;41.000000;61.000000;71.000000;81.000000;11.000000;11.000000;21.000000;1.000000;31.000000;11.000000;31.000000;61.000000;-9.000000;41.000000;51.000000;41.000000;71.000000;1850.000000;
1999;3285;1;1560;3566;1560.000000;1.000000;1.000000;1.000000;1.000000;71.000000;-9.000000;11.000000;71.000000;11.000000;51.000000;81.000000;71.000000;1.000000;71.000000;31.000000;61.000000;1.000000;11.000000;61.000000;1.000000;61.000000;21.000000;61.000000;61.000000;41.000000;51.000000;41.000000;11.000000;1.000000;1.000000;11.000000;71.000000;11.000000;-9.000000;11.000000;31.000000;1.000000;1.000000;-9.000000;1.000000;11.000000;71.000000;21.000000;21.000000;81.000000;51.000000;-9.000000;1.000000;31.000000;11.000000;61.000000;21.000000;31.000000;61.000000;1.000000;1.000000;61.000000;61.000000;-9.000000;61.000000;21.000000;51.000000;1.000000;21.000000;1.000000;31.000000;41.000000;51.000000;1560.000000;
2000;2772;1;1420;3566;1420.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;61.000000;11.000000;81.000000;1.000000;51.000000;81.000000;41.000000;61.000000;1.000000;1.000000;1.000000;61.000000;11.000000;61.000000;-9.000000;31.000000;41.000000;41.000000;51.000000;51.000000;31.000000;71.000000;-9.000000;21.000000;-9.000000;21.000000;-9.000000;61.000000;41.000000;71.000000;-9.000000;-9.000000;31.000000;61.000000;31.000000;81.000000;11.000000;61.000000;21.000000;11.000000;1.000000;81.000000;71.000000;21.000000;11.000000;41.000000;1.000000;61.000000;31.000000;31.000000;81.000000;61.000000;31.000000;41.000000;71.000000;21.000000;1.000000;41.000000;-9.000000;41.000000;21.000000;21.000000;1.000000;1420.000000;
2001;288;1;210;3566;210.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;81.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;21.000000;11.000000;31.000000;-9.000000;1.000000;1.000000;51.000000;21.000000;21.000000;1.000000;51.000000;1.000000;210.000000;
2002;289;1;210;3566;210.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;81.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;21.000000;11.000000;31.000000;-9.000000;1.000000;1.000000;51.000000;21.000000;21.000000;1.000000;41.000000;1.000000;210.000000;
2003;290;1;210;3566;210.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;81.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;21.000000;1.000000;21.000000;11.000000;31.000000;-9.000000;1.000000;1.000000;51.000000;21.000000;21.000000;1.000000;31.000000;1.000000;210.000000;
2004;4403;1;1735;3566;1735.000000;1.000000;1.000000;1.000000;1.000000;21.000000;11.000000;21.000000;51.000000;81.000000;81.000000;51.000000;41.000000;1.000000;51.000000;11.000000;41.000000;21.000000;61.000000;41.000000;41.000000;41.000000;11.000000;41.000000;71.000000;21.000000;81.000000;61.000000;61.000000;1.000000;71.000000;71.000000;61.000000;1.000000;41.000000;51.000000;41.000000;81.000000;-9.000000;71.000000;21.000000;51.000000;81.000000;1.000000;51.000000;81.000000;1.000000;41.000000;31.000000;1.000000;41.000000;81.000000;51.000000;61.000000;61.000000;31.000000;1.000000;71.000000;1.000000;21.000000;71.000000;81.000000;71.000000;31.000000;11.000000;1.000000;1.000000;41.000000;61.000000;1735.000000;
2005;3962;1;1670;3566;1670.000000;1.000000;1.000000;1.000000;1.000000;61.000000;51.000000;61.000000;71.000000;41.000000;21.000000;71.000000;31.000000;41.000000;71.000000;-9.000000;41.000000;21.000000;61.000000;11.000000;41.000000;51.000000;71.000000;11.000000;21.000000;21.000000;21.000000;-9.000000;51.000000;71.000000;-9.000000;21.000000;61.000000;61.000000;1.000000;61.000000;41.000000;21.000000;41.000000;1.000000;-9.000000;81.000000;21.000000;61.000000;-9.000000;61.000000;1.000000;71.000000;61.000000;41.000000;71.000000;1.000000;1.000000;41.000000;61.000000;41.000000;71.000000;71.000000;41.000000;51.000000;71.000000;31.000000;1.000000;11.000000;-9.000000;71.000000;71.000000;11.000000;61.000000;1670.000000;
2006;4002;1;1675;3566;1675.000000;1.000000;1.000000;1.000000;1.000000;61.000000;41.000000;51.000000;21.000000;-9.000000;-9.000000;11.000000;61.000000;31.000000;51.000000;81.000000;31.000000;21.000000;21.000000;71.000000;21.000000;81.000000;1.000000;31.000000;21.000000;41.000000;1.000000;1.000000;31.000000;-9.000000;51.000000;21.000000;61.000000;61.000000;61.000000;61.000000;51.000000;21.000000;81.000000;41.000000;81.000000;41.000000;31.000000;51.000000;41.000000;81.000000;11.000000;-9.000000;51.000000;31.000000;-9.000000;81.000000;21.000000;21.000000;61.000000;1.000000;31.000000;1.000000;81.000000;-9.000000;-9.000000;21.000000;41.000000;31.000000;31.000000;1.000000;1.000000;61.000000;41.000000;1675.000000;
2007;4785;1;1800;3566;1800.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;11.000000;71.000000;1.000000;-9.000000;41.000000;1.000000;61.000000;-9.000000;41.000000;71.000000;11.000000;21.000000;61.000000;21.000000;11.000000;81.000000;51.000000;41.000000;61.000000;71.000000;51.000000;71.000000;-9.000000;-9.000000;51.000000;71.000000;21.000000;41.000000;1.000000;31.000000;41.000000;31.000000;71.000000;1.000000;61.000000;21.000000;51.000000;11.000000;51.000000;31.000000;1.000000;11.000000;81.000000;11.000000;51.000000;81.000000;1.000000;51.000000;21.000000;61.000000;41.000000;31.000000;1.000000;-9.000000;11.000000;11.000000;71.000000;11.000000;61.000000;61.000000;41.000000;1800.000000;
2008;2843;1;1445;3566;1445.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;21.000000;51.000000;81.000000;-9.000000;21.000000;71.000000;61.000000;11.000000;71.000000;51.000000;31.000000;71.000000;41.000000;11.000000;61.000000;51.000000;61.000000;41.000000;51.000000;61.000000;61.000000;31.000000;11.000000;71.000000;1.000000;-9.000000;41.000000;-9.000000;61.000000;1.000000;61.000000;-9.000000;-9.000000;11.000000;21.000000;31.000000;41.000000;-9.000000;61.000000;-9.000000;81.000000;11.000000;21.000000;1.000000;51.000000;11.000000;71.000000;1.000000;71.000000;21.000000;21.000000;11.000000;-9.000000;1.000000;31.000000;31.000000;21.000000;41.000000;11.000000;81.000000;71.000000;21.000000;81.000000;1445.000000;
2009;5082;1;1865;3566;1865.000000;1.000000;1.000000;1.000000;1.000000;11.000000;71.000000;61.000000;-9.000000;1.000000;21.000000;81.000000;11.000000;61.000000;41.000000;1.000000;11.000000;1.000000;51.000000;81.000000;81.000000;1.000000;31.000000;1.000000;41.000000;71.000000;81.000000;51.000000;81.000000;21.000000;61.000000;-9.000000;51.000000;41.000000;21.000000;1.000000;-9.000000;71.000000;31.000000;1.000000;51.000000;81.000000;1.000000;31.000000;-9.000000;1.000000;31.000000;-9.000000;31.000000;1.000000;81.000000;51.000000;41.000000;11.000000;61.000000;61.000000;41.000000;21.000000;51.000000;31.000000;31.000000;41.000000;21.000000;31.000000;61.000000;31.000000;21.000000;31.000000;41.000000;1865.000000;
